1;1;536;10;77;31;615,873;0;3;11;57;3;445
1;2;536;8;65;31;533,691;0;6;7;50;9;567
1;3;536;9;84;51;187,234;0;9;5;68;0;510
1;4;536;4;69;47;1281,038;4;7;3;79;2;472
1;5;498;10;113;32;171,547;0;10;1;61;3;623
1;6;497;5;75;29;157,224;4;7;1;81;4;597
1;7;497;7;63;22;28,683;0;7;7;48;4;574
1;8;504;7;60;16;149,646;1;12;7;48;4;679
1;9;508;4;53;32;202,229;0;12;6;57;4;497
1;10;504;6;86;29;849,3;0;17;5;58;6;560
1;11;495;2;65;21;88,09;0;22;5;57;2;588
1;12;490;4;76;24;244,06;0;11;0;53;4;543
2;1;656;10;63;29;1562,451;6;0;5;73;9;434
2;2;652;8;53;29;143,89;4;9;9;86;3;460
2;3;652;12;60;38;29;0;4;11;70;7;530
2;4;652;15;60;42;191,807;7;7;10;76;9;477
2;5;616;13;88;58;1411,575;0;10;8;69;7;563
2;6;611;18;90;37;290,197;0;5;1;59;2;545
2;7;608;15;71;31;134,531;0;6;4;51;7;571
2;8;592;8;57;20;126,01;5;6;4;54;5;583
2;9;592;8;41;29;51,672;4;1;4;63;4;540
2;10;585;15;45;23;140,49;2;2;6;54;4;515
2;11;569;13;36;20;64,64;0;7;7;50;7;650
2;12;565;18;38;21;166,95;5;1;0;62;9;606
3;1;658;20;88;11;171,93925;4;0;2;86;6;505
3;2;654;7;44;9;272,282;1;1;11;84;8;544
3;3;654;13;67;26;1281,131;0;4;12;104;16;639
3;4;654;6;56;24;7158,522;0;10;6;102;10;549
3;5;622;21;115;20;1372,830667;4;8;6;85;9;682
3;6;621;14;60;18;53,291;0;7;1;94;5;613
3;7;614;14;56;9;167,607;1;4;3;77;9;740
3;8;610;5;39;15;918,361;2;6;3;69;10;640
3;9;611;13;57;18;577,138;3;4;4;91;13;541
3;10;610;15;51;25;1324,95;5;13;9;108;12;595
3;11;589;13;44;15;138,99;3;22;6;99;15;570
3;12;585;8;45;16;1907,6;19;9;0;49;13;599
4;1;609;15;61;27;1722,089;0;6;11;75;14;573
4;2;607;15;70;20;266,6;1;17;14;88;21;521
4;3;607;14;64;66;1421,032;0;6;8;77;14;693
4;4;607;21;85;97;145,0253333;0;19;12;86;15;602
4;5;594;17;91;76;117,855;7;16;7;89;12;707
4;6;595;14;62;49;999,695;22;7;1;73;17;824
4;7;593;24;81;43;5990,307;0;26;4;41;11;901
4;8;574;18;53;21;157,854;0;16;4;74;22;850
4;9;575;16;56;19;59,651;0;22;1;67;15;767
4;10;571;15;68;36;365,4;0;10;2;69;14;740
4;11;568;10;64;27;1659,72;7;21;19;82;14;708
4;12;560;17;55;27;1507,67;0;13;0;43;17;728
5;1;683;12;72;32;794,098;12;15;9;71;17;269
5;2;683;18;62;23;413,711;22;17;11;107;11;257
5;3;683;12;62;32;81,062;11;11;13;120;8;328
5;4;683;4;62;33;50,022;8;16;9;102;9;261
5;5;642;17;81;51;619,524;20;11;6;79;11;316
5;6;638;12;64;35;219,355;17;6;0;95;8;332
5;7;627;10;74;71;250,297;0;9;3;52;10;289
5;8;623;15;55;26;373,63;7;16;1;59;10;365
5;9;614;8;42;46;54,679;11;14;6;83;8;301
5;10;605;6;69;58;36,07;8;18;4;82;12;300
5;11;599;12;38;47;24,39;18;16;7;77;13;332
5;12;595;9;46;53;28,96;8;12;0;72;9;328
6;1;654;10;51;24;5,235;0;2;15;94;22;527
6;2;652;18;54;35;528,431;0;22;25;133;33;497
6;3;652;16;64;31;2415,764;11;41;26;137;29;620
6;4;652;22;80;41;27,78;23;23;23;123;33;516
6;5;769;20;113;73;533,146;10;14;25;129;34;592
6;6;767;16;62;30;272,125;3;6;20;119;22;644
6;7;762;19;89;23;1576,554;14;9;9;76;24;726
6;8;756;23;59;25;389,98;8;5;11;81;25;690
6;9;735;13;62;27;408,996;3;6;23;69;22;628
6;10;731;15;71;35;223,36;18;7;20;111;42;687
6;11;1074;22;71;33;333,48;12;10;23;103;34;643
6;12;1069;18;58;29;66,72;5;8;21;74;27;562
7;1;494;19;87;48;362,148;46;30;12;77;6;407
7;2;495;8;49;33;313,274;8;13;7;81;10;576
7;3;495;20;80;42;576,2935;6;26;9;120;21;436
7;4;495;16;71;39;1855,066;14;19;13;106;11;391
7;5;469;25;117;52;242,303;5;19;13;77;15;519
7;6;465;21;95;36;437,742;2;15;9;75;8;486
7;7;457;15;77;25;2995,477;13;12;3;60;8;414
7;8;435;12;57;27;1779,223333;3;9;8;59;14;500
7;9;430;10;74;42;362,09;2;12;4;67;8;471
7;10;428;20;61;29;683,37;8;8;6;73;14;514
7;11;415;8;40;29;488,96;7;7;9;63;12;565
7;12;409;14;17;26;150,41;0;4;6;48;17;596
8;1;589;19;63;28;2439,917263;0;9;15;123;26;443
8;2;587;18;84;31;1577,452;0;20;19;166;22;433
8;3;587;19;96;29;319,72;0;23;17;166;26;533
8;4;587;23;103;39;202,069;0;14;13;158;27;419
8;5;575;26;94;55;91101;4;12;19;166;17;502
8;6;572;21;100;35;130,2775;17;25;17;139;22;539
8;7;569;25;82;26;2951,707;0;13;10;114;27;575
8;8;569;25;63;27;165,934;7;18;14;118;23;568
8;9;563;18;59;23;234,732;16;24;17;118;18;601
8;10;563;25;94;23;2644,5;7;28;18;125;23;585
8;11;618;18;87;18;56,8;9;18;16;149;17;621
8;12;616;20;90;27;256,23;7;37;15;120;12;556
9;1;317;9;28;14;38,904;9;3;9;61;6;229
9;2;318;10;38;30;2,859;5;16;8;100;6;143
9;3;318;6;30;30;10,37;36;16;6;84;3;172
9;4;318;16;34;34;0;2;6;7;61;6;183
9;5;281;14;54;35;55,428;6;12;9;76;7;195
9;6;279;12;35;39;3,68;2;3;4;40;1;222
9;7;274;11;42;12;100,096;1;1;3;30;8;196
9;8;270;7;32;10;229,694;0;7;4;26;8;220
9;9;271;8;39;8;43,049;2;0;3;40;5;185
9;10;269;14;44;7;83,67;4;5;10;68;12;196
9;11;268;12;47;4;8,52;4;3;6;49;9;241
9;12;266;23;34;10;0;4;1;8;43;18;250
10;1;488;24;42;26;402,633;0;3;11;66;18;254
10;2;487;11;45;17;34,6;1;6;8;113;17;245
10;3;487;19;44;3;1147,3;5;13;8;95;15;276
10;4;487;20;48;18;1862,998;9;12;15;90;22;282
10;5;455;23;75;14;63,888;3;13;17;90;14;270
10;6;451;21;59;10;321,137;8;15;6;76;15;331
10;7;445;18;34;13;681,329;0;8;7;65;20;256
10;8;437;16;51;15;158,574;0;11;10;66;11;278
10;9;437;35;42;10;3802,097;0;6;5;76;14;329
10;10;436;13;42;13;58,89;18;19;9;49;30;253
10;11;433;11;28;6;16,18;4;5;13;53;23;271
10;12;428;19;10;10;685,12;10;13;10;28;15;281
11;1;616;35;69;23;143,75;19;13;11;129;22;231
11;2;619;51;74;35;330;22;17;21;150;29;228
11;3;619;22;68;18;63,75;39;15;17;175;34;263
11;4;619;22;71;52;20,25;38;31;14;121;26;215
11;5;609;25;98;87;1287;51;53;11;101;10;246
11;6;604;24;93;55;1308,75;20;31;7;78;20;266
11;7;601;15;57;49;866,75;22;16;7;74;21;272
11;8;597;17;59;43;10126;27;32;7;67;22;267
11;9;595;25;39;41;114,75;49;21;13;116;21;212
11;10;591;27;72;45;88,5;22;27;14;86;25;274
11;11;685;23;94;48;66,25;30;44;30;142;32;301
11;12;682;26;82;53;65,5;23;28;18;119;24;206
12;1;470;14;38;40;79,75;28;15;9;81;21;199
12;2;469;33;48;46;30;29;12;12;121;15;156
12;3;469;22;51;35;605,022;24;15;15;99;19;222
12;4;469;16;68;42;940,75;31;18;14;94;15;216
12;5;457;28;69;57;564;10;12;12;111;15;211
12;6;458;17;55;35;172,65;52;28;7;95;9;205
12;7;459;5;38;22;15,25;17;7;4;57;13;231
12;8;455;22;54;24;15;26;5;13;56;13;232
12;9;452;12;59;15;25;4;6;4;74;21;253
12;10;451;24;66;17;24,75;3;9;8;84;24;265
12;11;448;4;66;20;3,5;13;14;14;71;20;212
12;12;444;17;39;26;13,5;6;6;7;71;27;222
13;1;503;11;38;8;5,5;6;15;10;77;20;161
13;2;503;18;54;14;45;12;11;15;96;27;129
13;3;503;20;61;25;265,5;11;10;25;101;24;146
13;4;503;47;61;66;128,5;2;14;12;76;19;111
13;5;497;20;79;81;33;6;13;9;91;22;112
13;6;492;21;54;49;21;1;12;9;55;24;102
13;7;492;13;37;32;26;6;17;7;46;17;102
13;8;489;12;44;38;0;2;10;1;43;12;136
13;9;488;15;28;25;0;2;6;3;36;15;152
13;10;484;17;45;34;357,25;5;9;9;94;21;152
13;11;491;21;41;41;16,5;3;8;16;86;19;144
13;12;486;25;34;24;369,5;0;5;4;27;19;179
14;1;796;45;135;68;143,25;69;39;9;162;25;610
14;2;796;27;111;82;536;20;32;22;144;32;458
14;3;796;33;154;99;2503,65;58;35;20;172;28;492
14;4;796;47;98;115;94,5;28;25;10;183;39;548
14;5;783;34;118;95;419,75;39;26;20;194;29;523
14;6;780;24;105;61;129,5;35;27;27;145;35;508
14;7;767;28;117;80;241;53;37;15;145;27;647
14;8;767;35;104;74;526;60;25;19;150;41;648
14;9;755;36;100;58;1884,5;35;24;29;162;30;657
14;10;747;65;179;96;2641;71;30;44;177;39;708
14;11;840;39;112;53;501,75;49;33;26;201;29;628
14;12;832;27;87;43;142,5;29;26;20;150;26;600
15;1;343;18;32;15;0;0;2;7;81;15;74
15;2;343;16;30;34;0;2;9;9;101;19;75
15;3;343;15;45;23;3067,4475;23;0;8;104;13;83
15;4;343;8;41;20;252,5;0;8;3;68;11;94
15;5;336;22;54;25;0;0;0;5;58;16;68
15;6;334;12;36;21;262,125;0;9;6;80;5;86
15;7;332;22;39;5;0;0;3;1;23;7;106
15;8;329;9;43;17;0;0;0;4;22;13;98
15;9;326;10;39;13;0;0;3;3;39;9;108
15;10;324;25;39;25;300,75;0;1;4;79;14;121
15;11;323;16;16;19;13,75;9;7;8;91;13;123
15;12;322;11;20;16;22,5;0;7;2;74;11;133
16;1;424;13;35;26;34;0;12;4;76;4;56
16;2;425;9;55;22;6;9;12;12;141;7;42
16;3;425;8;32;18;16,5;7;7;8;112;7;100
16;4;425;10;61;21;391,75;8;7;8;127;12;57
16;5;414;16;82;17;455,0454545;11;14;13;139;16;95
16;6;417;14;41;24;2;8;6;7;112;4;90
16;7;420;8;43;20;0,75;4;10;6;73;5;72
16;8;417;11;27;14;24685,20833;7;9;4;60;5;92
16;9;417;11;31;25;56,75;4;4;7;95;14;97
16;10;416;8;50;38;432;18;9;5;89;11;96
16;11;412;4;48;31;32,25;26;10;11;87;6;100
16;12;412;13;69;32;2163,75;8;33;1;81;11;108
17;1;362;9;50;20;117,25;5;9;8;49;11;209
17;2;362;15;35;20;0;14;14;25;67;11;148
17;3;362;17;35;20;47,5;3;6;9;78;12;210
17;4;362;8;25;14;19,75;9;2;8;95;7;184
17;5;358;26;53;12;20;12;6;7;69;14;229
17;6;357;12;36;4;13,75;2;9;7;48;10;221
17;7;357;16;33;15;106;3;3;2;22;7;270
17;8;377;21;34;8;26;11;6;2;29;18;312
17;9;388;20;37;10;5;1;6;4;25;17;290
17;10;385;13;32;14;1455;0;5;12;36;16;352
17;11;382;10;36;22;3194,25;9;5;7;49;18;253
17;12;381;11;24;19;407,5;0;6;4;37;24;227
18;1;563;15;83;5;49,25;20;22;14;137;18;88
18;2;563;11;59;11;6;12;24;20;120;14;95
18;3;563;18;40;26;3,5;17;21;21;119;13;132
18;4;563;11;39;28;21,5;8;15;12;109;8;125
18;5;550;15;92;32;9,45;24;24;13;100;17;136
18;6;555;11;79;27;17,625;9;23;7;84;21;140
18;7;555;18;42;41;2,25;5;7;4;49;27;162
18;8;550;19;46;34;387;2;7;4;44;23;179
18;9;547;14;44;40;16,5;5;3;7;74;7;167
18;10;545;24;74;23;194;2;16;16;119;15;187
18;11;541;15;62;17;152,5;0;18;11;73;21;161
18;12;539;16;60;18;62,5;1;10;8;82;13;124
19;1;395;20;42;22;5,75;5;2;9;87;2;26
19;2;395;6;39;30;0;11;28;11;112;6;32
19;3;395;27;30;32;990,75;32;23;18;121;5;33
19;4;395;6;36;24;56,5;8;14;4;54;5;20
19;5;386;27;54;48;56,75;9;12;4;81;6;45
19;6;379;17;40;32;71,5;9;12;2;48;7;31
19;7;381;20;48;31;9,5;9;14;6;41;8;20
19;8;377;11;35;22;250;7;11;6;35;11;21
19;9;376;11;28;16;20;12;14;3;48;5;23
19;10;377;16;36;38;50;14;11;3;30;3;29
19;11;375;14;38;31;50,5;34;23;3;46;9;34
19;12;376;31;36;43;17,75;17;12;7;53;2;34
20;1;316;8;32;37;0;7;10;7;84;1;16
20;2;315;20;24;42;330;4;1;4;70;2;15
20;3;315;10;43;12;6163,8;19;22;4;79;0;9
20;4;315;10;35;12;6150;2;8;1;67;3;9
20;5;310;20;55;19;0;8;10;4;49;1;11
20;6;313;22;35;25;0;0;3;2;38;2;9
20;7;309;22;29;30;5,1;2;0;3;30;1;7
20;8;309;14;19;25;2,75;1;1;1;20;2;10
20;9;310;24;30;19;0;1;2;2;25;0;3
20;10;310;24;30;34;0;3;6;0;45;0;8
20;11;310;19;40;23;0;1;10;1;39;3;14
20;12;310;10;23;47;0;2;3;2;29;2;8
21;1;356;6;31;16;18;6;8;3;81;6;16
21;2;357;6;7;16;27;0;6;3;137;2;16
21;3;357;9;21;17;4875,75;7;7;7;102;7;23
21;4;357;5;17;16;0;0;1;8;83;4;20
21;5;352;9;23;18;0;9;7;0;71;3;25
21;6;355;2;21;19;0;0;9;1;32;3;26
21;7;355;3;16;14;0;0;0;0;10;5;11
21;8;356;3;13;14;0;0;0;0;8;2;22
21;9;355;1;21;11;0;0;0;2;35;3;46
21;10;355;4;11;13;0;0;0;4;68;4;26
21;11;354;7;14;14;0;1;6;2;52;5;29
21;12;355;10;8;21;0;0;2;3;46;4;32
22;1;284;17;23;6;0;0;9;3;39;6;24
22;2;285;7;21;16;0;3;6;5;56;4;19
22;3;285;18;21;14;181,84;0;10;2;28;7;20
22;4;285;15;16;16;0;0;2;1;35;2;15
22;5;280;11;47;29;78;3;9;4;34;8;21
22;6;282;24;31;29;67430;7;14;0;19;2;19
22;7;280;38;28;31;572,25;2;7;2;20;4;11
22;8;279;7;23;22;705;0;4;0;28;5;6
22;9;279;9;20;8;0;3;7;4;14;4;8
22;10;281;7;21;26;0;0;7;2;9;8;12
22;11;279;16;16;13;0;0;3;3;21;5;16
22;12;276;12;24;7;18,25;0;4;1;40;5;8
23;1;386;9;43;19;0;5;8;2;66;3;19
23;2;385;6;29;39;475,7;3;9;3;56;2;18
23;3;385;8;27;36;6,5;3;6;1;61;2;25
23;4;385;6;37;42;0;2;5;4;69;6;14
23;5;380;4;31;38;84,7;1;6;2;63;4;17
23;6;380;6;31;45;2027;5;5;1;55;4;17
23;7;377;4;22;32;0;1;4;1;39;4;11
23;8;377;5;21;28;0;0;2;1;23;4;16
