0.56;0;0.818181818;0.486907524;0.215384615;0.350574713;0.245614035;9.22E-04;0.136986301;0.253968254;0.227272727;0.556097561;0.268292683;0.046580773
0.56;0;0.909090909;0.370235333;0.276923077;0.287356322;0.219298246;2.20E-05;0.232876712;0.380952381;0.113636364;0.448780488;0.219512195;0.057482656
0.6;0;0.636363636;0.484255883;0.153846154;0.17816092;0.228070175;0.052249701;0.02739726;0.142857143;0.090909091;0.517073171;0.12195122;0.077304262
0.6;0;0.727272727;0.484255883;0.169230769;0.275862069;0.263157895;2.74E-04;0.068493151;0.19047619;0.363636364;0.717073171;0.12195122;0.07234886
0.6;0;1;0.478952602;0.246153846;0.287356322;0.192982456;0.106475231;0.068493151;0.253968254;0.204545455;0.585365854;0.170731707;0.090188305
0.64;0;0.545454545;0.533311236;0.230769231;0.298850575;0.149122807;5.49E-04;0.095890411;0.206349206;0.181818182;0.307317073;0.170731707;0.21407334
0.68;0;0;0.684454756;0.276923077;0.32183908;0.105263158;2.20E-04;0.136986301;0.666666667;0.454545455;0.731707317;0.341463415;0.094152626
0.68;0;0.272727273;0.677825655;0.092307692;0.505747126;0.140350877;6.59E-05;0.273972603;0.73015873;0.340909091;0.526829268;0.195121951;0.088206145
0.68;0;0.363636364;0.677825655;0.153846154;0.477011494;0.070175439;0;0.232876712;0.666666667;0.090909091;0.234146341;0.268292683;0.119920714
0.68;0;0.454545455;0.869406695;0.276923077;0.132183908;0.096491228;0;0.02739726;0.333333333;0.159090909;0.195121951;0.341463415;0.10802775
0.72;0;0.636363636;0.444481273;0.215384615;0.252873563;0.210526316;0.004182171;0.369863014;0.26984127;0.159090909;0.531707317;0.146341463;0.033696729
0.72;0;0.818181818;0.578057673;0.323076923;0.218390805;0.245614035;1.43E-04;0.150684932;0.063492063;0.386363636;0.526829268;0.219512195;0.032705649
0.72;0;1;0.440503812;0.230769231;0.275862069;0.245614035;0.009121744;0.095890411;0.158730159;0.409090909;0.448780488;0.219512195;0.026759167
0.76;0;0;0.302618495;0.169230769;0.120689655;0.061403509;0;0.082191781;0.142857143;0.068181818;0.346341463;0;0.016848365
0.76;0;0.090909091;0.302618495;0.138461538;0.143678161;0.052631579;0;0.109589041;0.19047619;0.045454545;0.414634146;0.048780488;0.001982161
0.76;0;0.272727273;0.297315214;0.123076923;0.143678161;0.043859649;0.013501498;0.136986301;0.206349206;0.068181818;0.32195122;0.024390244;0.005946482
0.76;0;0.363636364;0.335764004;0.123076923;0.086206897;0.131578947;0;0.095890411;0.095238095;0.045454545;0.165853659;0.073170732;0.013875124
0.76;0;0.454545455;0.439177991;0.138461538;0.017241379;0.087719298;0;0.095890411;0.158730159;0.045454545;0.190243902;0.097560976;0.010901883
0.76;0;0.545454545;0.438846536;0.215384615;0.155172414;0.140350877;2.63E-04;0.164383562;0.222222222;0.136363636;0.409756098;0.048780488;0.011892963
0.76;0;0.818181818;0.445475638;0.092307692;0.143678161;0.105263158;3.29E-05;0.410958904;0.412698413;0.136363636;0.4;0.12195122;0.012884044
0.76;0;0.909090909;0.337089824;0.107692308;0.091954023;0.043859649;0.00954984;0.273972603;0.317460317;0.090909091;0.36097561;0.024390244;0.002973241
0.76;0;1;0.335764004;0.338461538;0.206896552;0.078947368;0;0.054794521;0.174603175;0.045454545;0.302439024;0.073170732;0.012884044
0.8;0;0.272727273;0.375538615;0.215384615;0.086206897;0.131578947;0;0.109589041;0.174603175;0.204545455;0.985365854;0.097560976;0.012884044
0.8;0;0.454545455;0.49055353;0.030769231;0.091954023;0.096491228;7.68E-05;0.01369863;0.047619048;0.022727273;0.351219512;0.12195122;0.010901883
0.8;0;0.545454545;0.490222075;0.123076923;0.063218391;0.105263158;0;0.01369863;0.095238095;0;0.180487805;0.12195122;0.015857284
0.8;0;1;0.388796818;0.061538462;0.097701149;0.061403509;0;0.123287671;0.142857143;0.068181818;0.365853659;0;0.017839445
0.84;0;0;0.305270136;0.153846154;0.086206897;0.157894737;0.004961526;0.02739726;0.555555556;0.136363636;0.307317073;0.170731707;0.020812686
0.84;0;0.181818182;0.307921777;0.261538462;0.132183908;0.140350877;0;0;0.444444444;0.159090909;0.395121951;0.048780488;0.022794846
0.84;0;0.272727273;0.302618495;0.153846154;0.143678161;0.175438596;1.10E-04;0.205479452;0.333333333;0.045454545;0.336585366;0.097560976;0.016848365
0.84;0;0.363636364;0.301292675;0.138461538;0.17816092;0.271929825;0.009187605;0.205479452;0.396825397;0.090909091;0.097560976;0.195121951;0.014866204
0.84;0;0.454545455;0.39741465;0.123076923;0.137931034;0.201754386;0;0.109589041;0.396825397;0.045454545;0.190243902;0.073170732;0.007928642
0.84;0;0.545454545;0.394100099;0.292307692;0.091954023;0.175438596;0;0;0.444444444;0.090909091;0.268292683;0.12195122;0.017839445
0.84;0;0.636363636;0.297315214;0.215384615;0.126436782;0.149122807;5.49E-05;0.109589041;0.46031746;0.090909091;0.209756098;0.024390244;0.014866204
0.84;0;0.727272727;0.298641034;0.184615385;0.143678161;0.140350877;0;0.054794521;0.476190476;0.136363636;0.165853659;0.12195122;0.019821606
0.84;0;0.818181818;0.392442824;0.169230769;0.068965517;0.175438596;0;0.04109589;0.428571429;0.045454545;0.12195122;0.073170732;0.015857284
0.84;0;0.909090909;0.295989393;0.307692308;0.114942529;0.105263158;0;0;0.492063492;0.068181818;0.209756098;0.195121951;0.017839445
0.84;0;1;0.293337753;0.046153846;0.051724138;0.166666667;0.001053775;0;0.349206349;0.045454545;0.224390244;0.146341463;0.014866204
0.88;0;0;0.440503812;0.092307692;0.103448276;0.184210526;0;0.04109589;0.19047619;0.136363636;0.414634146;0.073170732;0.009910803
0.88;0;0.272727273;0.436526351;0.123076923;0.172413793;0.131578947;0;0;0.285714286;0.090909091;0.36097561;0.048780488;0.011892963
0.88;0;0.454545455;0.559496188;0.2;0.155172414;0.157894737;0;0.01369863;0.206349206;0.045454545;0.151219512;0.024390244;0.008919722
0.88;0;0.636363636;0.43387471;0.138461538;0.166666667;0.175438596;0;0;0.206349206;0.022727273;0.331707317;0;0.018830525
0.88;0;0.727272727;0.43520053;0.015384615;0.172413793;0.210526316;6.59E-05;0.095890411;0.333333333;0.022727273;0.292682927;0.048780488;0.008919722
0.88;0;1;0.428571429;0.184615385;0.275862069;0.271929825;0;0.04109589;0.380952381;0.045454545;0.229268293;0.024390244;0.016848365
0.92;0;0.090909091;0.407358303;0.138461538;0.379310345;0.043859649;0;0.479452055;0.523809524;0.159090909;0.56097561;0.219512195;0.030723489
0.92;0;0.181818182;0.410009944;0.230769231;0.17816092;0.035087719;8.23E-04;0.082191781;0.476190476;0.227272727;0.546341463;0.12195122;0.039643211
0.92;0;0.363636364;0.406032483;0.169230769;0.143678161;0.078947368;0.001514802;0.095890411;0.253968254;0.181818182;0.180487805;0.195121951;0.03468781
0.92;0;0.545454545;0.531653961;0.215384615;0.275862069;0.070175439;0;0.260273973;0.444444444;0.159090909;0.502439024;0.170731707;0.047571853
0.92;0;0.636363636;0.410009944;0.323076923;0.235632184;0.00877193;0.002305134;0.219178082;0.619047619;0.113636364;0.502439024;0.195121951;0.031714569
0.92;0;0.727272727;0.411335764;0.4;0.218390805;0.035087719;0.006476328;0.205479452;0.380952381;0.272727273;0.47804878;0.219512195;0.040634291
0.92;0;0.818181818;0.534968512;0.276923077;0.229885057;0.140350877;0.003029605;0.136986301;0.53968254;0.159090909;0.429268293;0.219512195;0.052527255
0.92;0;0.909090909;0.407358303;0.323076923;0.218390805;0.061403509;9.88E-05;0.178082192;0.333333333;0.25;0.424390244;0.219512195;0.040634291
0.96;0;0;0.335764004;0.169230769;0.109195402;0.254385965;0;0;0;0.045454545;0.27804878;0.048780488;0.010901883
0.96;0;0.090909091;0.334438184;0.153846154;0.143678161;0.245614035;0;0.082191781;0.222222222;0.113636364;0.248780488;0.048780488;0.008919722
0.96;0;0.272727273;0.334438184;0.046153846;0.149425287;0.184210526;0;0;0.365079365;0.068181818;0.248780488;0.12195122;0.006937562
0.96;0;0.363636364;0.334438184;0.107692308;0.120689655;0.166666667;0.107320447;0;0.46031746;0.045454545;0.156097561;0.048780488;0.011892963
0.96;0;0.454545455;0.434869075;0.030769231;0.103448276;0.149122807;0;0.095890411;0.523809524;0.022727273;0.248780488;0.073170732;0.008919722
0.96;0;0.545454545;0.43387471;0.430769231;0.137931034;0.184210526;0;0;0.523809524;0.068181818;0.185365854;0;0.011892963
0.96;0;0.636363636;0.330460723;0.076923077;0.074712644;0.175438596;0.008144806;0;0.492063492;0.045454545;0.175609756;0.024390244;0.007928642
0.96;0;0.727272727;0.333112363;0.030769231;0.132183908;0.087719298;0;0.136986301;0.380952381;0.022727273;0.107317073;0.048780488;0.015857284
0.96;0;0.818181818;0.43387471;0.076923077;0.034482759;0.096491228;0;0.095890411;0.428571429;0.022727273;0.165853659;0.073170732;0.030723489
0.96;0;0.909090909;0.326483262;0.061538462;0.114942529;0.096491228;0;0.150684932;0.53968254;0.068181818;0.16097561;0.048780488;0.002973241
0.96;0;1;0.31985416;0.030769231;0.120689655;0.245614035;0.008035038;0;0.523809524;0.022727273;0.151219512;0.12195122;0.013875124
1;0;0.181818182;0.685780577;0.369230769;0.41954023;0.412280702;0.027002997;0.356164384;0.587301587;0.363636364;0.570731707;0.195121951;0.175421209
1;0;0.272727273;0.679151475;0.230769231;0.390804598;0.429824561;0.013468568;0.287671233;0.634920635;0.409090909;0.497560976;0.12195122;0.152626363
1;0;0.909090909;0.691083858;0.384615385;0.459770115;0.271929825;3.73E-04;0.246575342;0.80952381;0.318181818;0.492682927;0.12195122;0.157581764
0.04;0.5;0.181818182;0.13291349;0.184615385;0.316091954;0.315789474;3.18E-04;0;0.063492063;0.25;0.341463415;0.170731707;0.522299306
0.28;0.5;0.363636364;0.107391448;0.4;0.511494253;0.464912281;1;0.054794521;0.19047619;0.431818182;0.809756098;0.414634146;0.494549058
0.32;0.5;0.272727273;0.022207491;0.246153846;0.166666667;0.280701754;0;0.02739726;0.095238095;0.159090909;0.297560976;0.146341463;0.17839445
0.32;0.5;1;0.004971826;0.353846154;0.166666667;0.070175439;0;0.054794521;0.015873016;0.181818182;0.209756098;0.43902439;0.244796829
0.4;0.5;0.090909091;0.121975472;0.784615385;0.396551724;0.289473684;0.003622353;0.301369863;0.26984127;0.477272727;0.731707317;0.707317073;0.222993062
0.4;0.5;0.363636364;0.118660921;0.384615385;0.534482759;0.745614035;0.014127178;0.698630137;0.841269841;0.25;0.492682927;0.243902439;0.240832507
0.4;0.5;0.636363636;0.11468346;0.261538462;0.310344828;0.359649123;0.111151359;0.369863014;0.507936508;0.159090909;0.326829268;0.536585366;0.261645193
0.44;0.5;0.090909091;0.072257209;0.507692308;0.247126437;0.385964912;3.29E-04;0.397260274;0.19047619;0.272727273;0.590243902;0.365853659;0.151635282
0.44;0.5;0.363636364;0.068279748;0.430769231;0.367816092;0.48245614;0.006190931;0.136986301;0.19047619;0.272727273;0.541463415;0.365853659;0.206144698
0.44;0.5;0.636363636;0.067616838;0.338461538;0.281609195;0.192982456;1.65E-04;0.356164384;0.079365079;0.295454545;0.273170732;0.317073171;0.226957384
0.44;0.5;0.727272727;0.066622473;0.184615385;0.310344828;0.114035088;2.74E-04;0.054794521;0.095238095;0.090909091;0.36097561;0.512195122;0.247770069
0.48;0.5;0.090909091;0.083526682;0.276923077;0.281609195;0.105263158;4.94E-04;0.164383562;0.174603175;0.340909091;0.468292683;0.658536585;0.124876115
0.48;0.5;0.363636364;0.081537952;0.307692308;0.425287356;0.692982456;3.62E-04;0.082191781;0.206349206;0.204545455;0.443902439;0.536585366;0.10802775
0.48;0.5;0.454545455;0.079880676;0.323076923;0.281609195;0.412280702;2.31E-04;0.01369863;0.19047619;0.204545455;0.268292683;0.585365854;0.098116947
0.48;0.5;0.545454545;0.079880676;0.2;0.183908046;0.263157895;2.85E-04;0.082191781;0.26984127;0.159090909;0.224390244;0.414634146;0.098116947
0.48;0.5;0.636363636;0.078886311;0.184615385;0.224137931;0.315789474;0;0.02739726;0.158730159;0.022727273;0.209756098;0.292682927;0.131813677
0.48;0.5;0.727272727;0.078554856;0.230769231;0.132183908;0.201754386;0;0.02739726;0.095238095;0.068181818;0.175609756;0.365853659;0.147670961
0.52;0.5;0.090909091;0.180643023;0.415384615;0.609195402;0.701754386;0.00588358;0.273972603;0.507936508;0.5;0.702439024;0.780487805;0.450941526
0.52;0.5;0.545454545;0.171030825;0.430769231;0.643678161;0.684210526;0.002645416;0.726027397;0.587301587;0.340909091;0.707317073;0.658536585;0.638255699
0.52;0.5;0.636363636;0.171030825;0.538461538;0.568965517;0.631578947;0.005773811;0.821917808;0.396825397;0.431818182;0.731707317;1;0.639246779
0.52;0.5;0.818181818;0.164401724;1;1;0.824561404;0.028989803;0.97260274;0.476190476;1;0.863414634;0.951219512;0.698711596
0.56;0.5;0;0.030493868;0.276923077;0.155172414;0.114035088;0;0;0.031746032;0.159090909;0.395121951;0.365853659;0.0703667
0.56;0.5;0.090909091;0.030493868;0.246153846;0.143678161;0.280701754;0;0.02739726;0.142857143;0.204545455;0.492682927;0.463414634;0.07135778
0.56;0.5;0.363636364;0.028173682;0.338461538;0.281609195;0.201754386;0;0;0;0.113636364;0.282926829;0.390243902;0.064420218
0.56;0.5;0.545454545;0.026847862;0.338461538;0.195402299;0.026315789;0;0;0.047619048;0.022727273;0.112195122;0.170731707;0.102081269
0.56;0.5;0.636363636;0.025853497;0.138461538;0.218390805;0.131578947;0;0;0;0.090909091;0.107317073;0.317073171;0.094152626
0.56;0.5;0.727272727;0.024859132;0.153846154;0.195402299;0.096491228;0;0;0.047619048;0.068181818;0.190243902;0.219512195;0.104063429
0.6;0.5;0;0.05734173;0.2;0.172413793;0.210526316;3.73E-04;0;0.19047619;0.090909091;0.370731707;0.097560976;0.052527255
0.6;0.5;0.090909091;0.057673185;0.138461538;0.287356322;0.175438596;6.59E-05;0.123287671;0.19047619;0.272727273;0.687804878;0.170731707;0.038652131
0.6;0.5;0.454545455;0.055021545;0.215384615;0.206896552;0.192982456;2.20E-05;0.109589041;0.095238095;0.159090909;0.546341463;0.097560976;0.086223984
0.6;0.5;0.818181818;0.054690089;0.123076923;0.25862069;0.315789474;0.00474199;0.246575342;0.142857143;0.113636364;0.434146341;0.268292683;0.092170466
0.64;0.5;0.090909091;0.036791515;0.230769231;0.172413793;0.157894737;0;0.191780822;0.222222222;0.568181818;0.326829268;0.268292683;0.14370664
0.64;0.5;0.363636364;0.035465694;0.4;0.275862069;0.087719298;2.20E-04;0.164383562;0.095238095;0.159090909;0.336585366;0.341463415;0.223984143
0.64;0.5;0.545454545;0.035134239;0.246153846;0.16091954;0.114035088;0.001163544;0.04109589;0.047619048;0.045454545;0.107317073;0.170731707;0.264618434
0.64;0.5;0.636363636;0.041763341;0.323076923;0.166666667;0.052631579;2.85E-04;0.150684932;0.095238095;0.045454545;0.141463415;0.43902439;0.306243806
0.64;0.5;0.727272727;0.045409347;0.307692308;0.183908046;0.070175439;5.49E-05;0.01369863;0.095238095;0.090909091;0.12195122;0.414634146;0.28444004
0.64;0.5;0.818181818;0.044414982;0.2;0.155172414;0.105263158;0.015971285;0;0.079365079;0.272727273;0.175609756;0.390243902;0.345887017
0.68;0.5;0.090909091;0.103413987;0.169230769;0.310344828;0.078947368;6.59E-05;0.164383562;0.380952381;0.454545455;0.585365854;0.341463415;0.091179386
0.68;0.5;0.636363636;0.099105071;0.292307692;0.235632184;0.280701754;0.004248032;0.02739726;0.111111111;0.090909091;0.214634146;0.56097561;0.174430129
0.68;0.5;0.818181818;0.097447796;0.369230769;0.396551724;0.184210526;0.002129505;0.02739726;0.253968254;0.363636364;0.580487805;0.365853659;0.182358771
0.72;0.5;0.090909091;0.047729533;0.092307692;0.195402299;0.245614035;0;0.150684932;0.444444444;0.25;0.546341463;0.146341463;0.028741328
0.72;0.5;0.636363636;0.041763341;0.169230769;0.172413793;0.175438596;0.002744207;0.095890411;0.174603175;0.136363636;0.170731707;0.268292683;0.017839445
0.72;0.5;0.727272727;0.041431886;0.169230769;0.132183908;0.122807018;2.20E-04;0.164383562;0.222222222;0.068181818;0.234146341;0.12195122;0.019821606
0.72;0.5;0.818181818;0.041763341;0.246153846;0.17816092;0.315789474;5.49E-04;0.191780822;0.174603175;0.068181818;0.146341463;0.073170732;0.025768087
0.76;0.5;0;0.021544581;0.123076923;0.155172414;0.307017544;0;0.095890411;0.158730159;0.159090909;0.409756098;0.024390244;0.012884044
0.76;0.5;0.090909091;0.021213126;0.307692308;0.109195402;0.350877193;0.003622353;0.054794521;0.015873016;0.090909091;0.341463415;0.048780488;0.011892963
0.76;0.5;0.272727273;0.021213126;0.153846154;0.172413793;0.087719298;0.067507492;0.02739726;0.126984127;0.022727273;0.326829268;0.073170732;0.005946482
0.76;0.5;0.363636364;0.01955585;0.307692308;0.287356322;0.149122807;0;0.109589041;0.158730159;0.090909091;0.23902439;0.024390244;0.007928642
0.76;0.5;0.454545455;0.020550215;0.338461538;0.172413793;0.201754386;0;0;0.047619048;0.045454545;0.185365854;0.048780488;0.005946482
0.76;0.5;0.727272727;0.01955585;0.369230769;0.143678161;0.149122807;0;0.01369863;0.031746032;0.045454545;0.12195122;0;0
0.76;0.5;0.818181818;0.01955585;0.369230769;0.143678161;0.280701754;0;0.04109589;0.095238095;0;0.219512195;0;0.004955401
0.76;0.5;0.909090909;0.01955585;0.292307692;0.201149425;0.184210526;0;0.01369863;0.158730159;0.022727273;0.190243902;0.073170732;0.010901883
0.76;0.5;1;0.01955585;0.153846154;0.103448276;0.394736842;0;0.02739726;0.047619048;0.045454545;0.141463415;0.048780488;0.004955401
0.8;0.5;0;0.034802784;0.092307692;0.149425287;0.122807018;1.98E-04;0.082191781;0.126984127;0.068181818;0.395121951;0.146341463;0.012884044
0.8;0.5;0.090909091;0.035134239;0.092307692;0.011494253;0.122807018;2.96E-04;0;0.095238095;0.068181818;0.668292683;0.048780488;0.012884044
0.8;0.5;0.272727273;0.035134239;0.076923077;0.068965517;0.122807018;0;0;0.015873016;0.181818182;0.404878049;0.097560976;0.016848365
0.8;0.5;0.363636364;0.033476964;0.138461538;0.103448276;0.140350877;0;0.123287671;0.111111111;0;0.346341463;0.073170732;0.021803766
0.8;0.5;0.454545455;0.034471329;0.030769231;0.091954023;0.149122807;0;0;0.142857143;0.022727273;0.156097561;0.073170732;0.022794846
0.8;0.5;0.545454545;0.034471329;0.046153846;0.063218391;0.105263158;0;0;0;0;0.048780488;0.12195122;0.007928642
0.8;0.5;0.636363636;0.034802784;0.046153846;0.045977011;0.105263158;0;0;0;0;0.03902439;0.048780488;0.018830525
0.8;0.5;0.727272727;0.034471329;0.015384615;0.091954023;0.078947368;0;0;0;0.045454545;0.170731707;0.073170732;0.042616452
0.8;0.5;0.818181818;0.034471329;0.061538462;0.034482759;0.096491228;0;0;0;0.090909091;0.331707317;0.097560976;0.022794846
0.8;0.5;0.909090909;0.034139874;0.107692308;0.051724138;0.105263158;0;0.01369863;0.095238095;0.045454545;0.253658537;0.12195122;0.025768087
0.8;0.5;1;0.034471329;0.153846154;0.017241379;0.166666667;0;0;0.031746032;0.068181818;0.224390244;0.097560976;0.028741328
0.84;0.5;0;0.010938018;0.261538462;0.103448276;0.035087719;0;0;0.142857143;0.068181818;0.190243902;0.146341463;0.020812686
0.84;0.5;0.090909091;0.011269473;0.107692308;0.091954023;0.122807018;0;0.04109589;0.095238095;0.113636364;0.273170732;0.097560976;0.015857284
0.84;0.5;0.272727273;0.011269473;0.230769231;0.063218391;0.122807018;0;0;0.031746032;0.022727273;0.170731707;0.048780488;0.011892963
0.84;0.5;0.363636364;0.009612198;0.169230769;0.24137931;0.236842105;8.56E-04;0.04109589;0.142857143;0.090909091;0.165853659;0.195121951;0.017839445
0.84;0.5;0.454545455;0.010275108;0.369230769;0.149425287;0.236842105;0.740167506;0.095890411;0.222222222;0;0.092682927;0.048780488;0.015857284
0.84;0.5;0.636363636;0.009280742;0.107692308;0.103448276;0.175438596;0.007738664;0;0.063492063;0;0.136585366;0.12195122;0.002973241
0.84;0.5;0.727272727;0.009280742;0.138461538;0.086206897;0.052631579;0;0.04109589;0.111111111;0.090909091;0.068292683;0.097560976;0.004955401
0.84;0.5;0.818181818;0.009943653;0.107692308;0.091954023;0.210526316;0;0;0.111111111;0.045454545;0.043902439;0.195121951;0.008919722
0.84;0.5;0.909090909;0.009280742;0.246153846;0.063218391;0.096491228;0;0;0.047619048;0.068181818;0.102439024;0.12195122;0.012884044
0.88;0.5;0;0.044746437;0.138461538;0.218390805;0.149122807;0;0.068493151;0.126984127;0.045454545;0.32195122;0.073170732;0.015857284
0.88;0.5;0.272727273;0.044414982;0.092307692;0.183908046;0.350877193;0;0.02739726;0.079365079;0.090909091;0.336585366;0.146341463;0.010901883
0.88;0.5;0.454545455;0.042757706;0.092307692;0.149425287;0.377192982;0.02225003;0.068493151;0.079365079;0.022727273;0.268292683;0.097560976;0.013875124
0.88;0.5;0.545454545;0.041763341;0.061538462;0.097701149;0.263157895;0;0.01369863;0.063492063;0.022727273;0.190243902;0.097560976;0.007928642
0.88;0.5;0.636363636;0.041763341;0.076923077;0.091954023;0.228070175;0;0;0.031746032;0.022727273;0.112195122;0.097560976;0.012884044
0.88;0.5;0.727272727;0.041763341;0.046153846;0.091954023;0.201754386;0;0;0.079365079;0.113636364;0.146341463;0.12195122;0.005946482
0.88;0.5;0.818181818;0.041763341;0.046153846;0.166666667;0.157894737;0;0;0.126984127;0;0.12195122;0.073170732;0.010901883
0.88;0.5;0.909090909;0.041100431;0.046153846;0.149425287;0.192982456;0;0;0.095238095;0.068181818;0.268292683;0.073170732;0.010901883
0.88;0.5;1;0.040106066;0;0.109195402;0.245614035;0;0;0.063492063;0.022727273;0.224390244;0.073170732;0.014866204
0.92;0.5;0;0.03778588;0.153846154;0.183908046;0;0;0.232876712;0.079365079;0.045454545;0.326829268;0.390243902;0.025768087
0.92;0.5;0.090909091;0.037454425;0.369230769;0.114942529;0.078947368;0.012085488;0.095890411;0.158730159;0.113636364;0.404878049;0.073170732;0.022794846
0.92;0.5;0.181818182;0.037454425;0.261538462;0.155172414;0.052631579;0;0.232876712;0.142857143;0.272727273;0.4;0.243902439;0.03666997
0.92;0.5;0.272727273;0.037454425;0.276923077;0.287356322;0.219298246;0.001712385;0.178082192;0.238095238;0.159090909;0.414634146;0.170731707;0.03468781
0.92;0.5;0.454545455;0.034802784;0.138461538;0.24137931;0.245614035;0;0.410958904;0.26984127;0.113636364;0.224390244;0.146341463;0.026759167
0.92;0.5;0.545454545;0.034139874;0.2;0.218390805;0.245614035;0.001877038;0.095890411;0.095238095;0.068181818;0.204878049;0.170731707;0.024777007
0.92;0.5;0.636363636;0.033145509;0.169230769;0.057471264;0.078947368;0;0.02739726;0.063492063;0.090909091;0.165853659;0.12195122;0.023785927
0.92;0.5;0.727272727;0.032482599;0.292307692;0.155172414;0.192982456;0.001097683;0.054794521;0.047619048;0.113636364;0.136585366;0.292682927;0.021803766
0.92;0.5;0.818181818;0.032482599;0.246153846;0.137931034;0.342105263;0;0.095890411;0.095238095;0.159090909;0.356097561;0.170731707;0.03468781
0.92;0.5;0.909090909;0.031488233;0.169230769;0.172413793;0.228070175;0;0.095890411;0.031746032;0.181818182;0.375609756;0.219512195;0.03468781
0.92;0.5;1;0.031488233;0.261538462;0.189655172;0.228070175;0;0.01369863;0.095238095;0.113636364;0.273170732;0.365853659;0.03567889
0.96;0.5;0;0.01756712;0.092307692;0.114942529;0.052631579;0;0.02739726;0.111111111;0.068181818;0.214634146;0.12195122;0.011892963
0.96;0.5;0.090909091;0.01756712;0.215384615;0.137931034;0.140350877;0;0;0.126984127;0.045454545;0.165853659;0.048780488;0.017839445
0.96;0.5;0.181818182;0.01756712;0.153846154;0.137931034;0.192982456;0;0;0.047619048;0.181818182;0.219512195;0.024390244;0.016848365
0.96;0.5;0.363636364;0.015909844;0.123076923;0.183908046;0.263157895;0.002689323;0.02739726;0.063492063;0.113636364;0.180487805;0.073170732;0.013875124
0.96;0.5;0.454545455;0.014584024;0.030769231;0.109195402;0.149122807;0;0.04109589;0.142857143;0.090909091;0.190243902;0.024390244;0.015857284
0.96;0.5;0.545454545;0.014252569;0.2;0.114942529;0.166666667;0;0.04109589;0.063492063;0.090909091;0.097560976;0.073170732;0.017839445
0.96;0.5;0.636363636;0.013258204;0.092307692;0.109195402;0.175438596;0;0.01369863;0.047619048;0.022727273;0.126829268;0.024390244;0.030723489
0.96;0.5;0.727272727;0.013258204;0.061538462;0.051724138;0.096491228;0;0.164383562;0.079365079;0.022727273;0.07804878;0.12195122;0.019821606
0.96;0.5;0.818181818;0.013589659;0.107692308;0.091954023;0.140350877;0;0.02739726;0.095238095;0.068181818;0.097560976;0.073170732;0.015857284
0.96;0.5;0.909090909;0.012595293;0.030769231;0.08045977;0.078947368;0;0;0.015873016;0;0.136585366;0.073170732;0.015857284
